_id,OCC_MONTH,OCC_DOW,OCC_YEAR,OCC_HOUR,FATALITIES,INJURY_COLLISIONS,FTR_COLLISIONS,PD_COLLISIONS,NEIGHBOURHOOD_158,LONG_WGS84,LAT_WGS84,geometry
749149,May,Saturday,2025,23,0.0,YES,NO,NO,Yonge-Bay Corridor (170),-79.38485864498885,43.65849859760236,MULTIPOINT ((-79.384858645 43.6584985980001))
749165,May,Saturday,2025,6,0.0,NO,YES,NO,Church-Wellesley (167),-79.38308454717834,43.66304470214845,MULTIPOINT ((-79.383084547 43.663044702))
749168,May,Saturday,2025,12,0.0,YES,NO,NO,East End-Danforth (62),-79.30055625233094,43.688447123843794,MULTIPOINT ((-79.300556252 43.688447124))
749207,May,Saturday,2025,10,0.0,YES,NO,NO,Moss Park (73),-79.36787435310161,43.650394189497774,MULTIPOINT ((-79.3678743529999 43.650394189))
749217,May,Saturday,2025,10,0.0,NO,NO,YES,Newtonbrook West (36),-79.44537491209026,43.79084418730969,MULTIPOINT ((-79.445374912 43.7908441870001))
749349,May,Sunday,2025,22,0.0,YES,NO,NO,Trinity-Bellwoods (81),-79.42237902587232,43.64348638746261,MULTIPOINT ((-79.422379026 43.643486387))
749352,May,Sunday,2025,13,0.0,NO,YES,NO,Annex (95),-79.39413274468478,43.668719909127,MULTIPOINT ((-79.394132745 43.6687199090001))
749368,May,Sunday,2025,19,0.0,YES,NO,NO,Kingsview Village-The Westway (6),-79.5586388586282,43.6942459837147,MULTIPOINT ((-79.558638859 43.6942459840001))
749451,May,Sunday,2025,2,0.0,YES,NO,NO,Bedford Park-Nortown (39),-79.42163566741885,43.73986697901201,MULTIPOINT ((-79.421635667 43.739866979))
749469,May,Monday,2025,19,0.0,YES,NO,NO,Rosedale-Moore Park (98),-79.36881596398013,43.67332251571755,MULTIPOINT ((-79.3688159639999 43.673322516))
749543,May,Monday,2025,15,0.0,YES,NO,NO,Danforth (66),-79.34061921012743,43.67976177888801,MULTIPOINT ((-79.34061921 43.679761779))
749624,May,Monday,2025,20,0.0,YES,NO,NO,Danforth (66),-79.33535091767972,43.680844390480495,MULTIPOINT ((-79.335350918 43.6808443900001))
749625,May,Monday,2025,20,0.0,YES,NO,NO,Broadview North (57),-79.35021640831474,43.68617418719181,MULTIPOINT ((-79.3502164079999 43.6861741870001))
749628,May,Monday,2025,17,0.0,YES,NO,NO,Dovercourt Village (172),-79.42814402498794,43.66144760993278,MULTIPOINT ((-79.4281440249999 43.66144761))
749633,May,Monday,2025,14,0.0,NO,NO,YES,St Lawrence-East Bayfront-The Islands (166),-79.37582884666803,43.6442321833358,MULTIPOINT ((-79.375828847 43.644232183))
749636,May,Monday,2025,11,0.0,YES,NO,NO,Woburn North (142),-79.23296484605089,43.77953670123865,MULTIPOINT ((-79.232964846 43.779536701))
749639,May,Monday,2025,9,0.0,YES,NO,NO,Steeles (116),-79.31115409724694,43.80863063979114,MULTIPOINT ((-79.311154097 43.80863064))
749640,May,Monday,2025,8,0.0,YES,NO,NO,Runnymede-Bloor West Village (89),-79.48384592332535,43.65920816860521,MULTIPOINT ((-79.483845923 43.6592081690001))
749643,May,Monday,2025,6,0.0,NO,YES,NO,Bay-Cloverhill (169),-79.39035214362231,43.65989239899617,MULTIPOINT ((-79.390352144 43.6598923990001))
749701,May,Tuesday,2025,7,0.0,YES,NO,NO,Kensington-Chinatown (78),-79.38921194126377,43.65467659378033,MULTIPOINT ((-79.389211941 43.6546765940001))
749703,May,Tuesday,2025,8,0.0,YES,NO,NO,Wellington Place (164),-79.40371833209247,43.646464986808226,MULTIPOINT ((-79.403718332 43.6464649870001))
749712,May,Tuesday,2025,12,0.0,NO,YES,NO,Keelesdale-Eglinton West (110),-79.46436260390881,43.68254160518955,MULTIPOINT ((-79.464362604 43.682541605))
749736,May,Tuesday,2025,12,0.0,NO,YES,NO,Willowridge-Martingrove-Richview (7),-79.56319620274073,43.67454253411263,MULTIPOINT ((-79.5631962029999 43.6745425340001))
749790,May,Tuesday,2025,9,0.0,NO,YES,NO,Woodbine-Lumsden (60),-79.31884204121454,43.69967280087644,MULTIPOINT ((-79.318842041 43.6996728010001))
749826,May,Tuesday,2025,6,0.0,YES,NO,NO,Fort York-Liberty Village (163),-79.41096742997317,43.63244467233274,MULTIPOINT ((-79.41096743 43.6324446720001))
749942,May,Wednesday,2025,8,0.0,NO,NO,YES,Hillcrest Village (48),-79.35697478372794,43.79959400125741,MULTIPOINT ((-79.356974784 43.7995940010001))
749950,May,Wednesday,2025,9,0.0,YES,NO,NO,East L'Amoreaux (148),-79.29343840445296,43.79514619916804,MULTIPOINT ((-79.293438404 43.795146199))
749979,May,Wednesday,2025,12,0.0,YES,NO,NO,Dovercourt Village (172),-79.42901012757179,43.6700650188389,MULTIPOINT ((-79.429010128 43.670065019))
749990,May,Wednesday,2025,9,0.0,YES,NO,NO,Corso Italia-Davenport (92),-79.45477891713394,43.67543222411083,MULTIPOINT ((-79.4547789169999 43.6754322240001))
750006,May,Wednesday,2025,9,0.0,YES,NO,NO,Moss Park (73),-79.37237645269067,43.658165697269446,MULTIPOINT ((-79.3723764529999 43.6581656970001))
750042,May,Thursday,2025,8,0.0,YES,NO,NO,Harbourfront-CityPlace (165),-79.38317434177104,43.640335178994206,MULTIPOINT ((-79.383174342 43.640335179))
750074,May,Thursday,2025,18,0.0,YES,NO,NO,Junction Area (90),-79.47502932317987,43.66520406177879,MULTIPOINT ((-79.4750293229999 43.665204062))
750192,May,Thursday,2025,10,0.0,NO,NO,YES,Yonge-Bay Corridor (170),-79.38934464318754,43.65758069668446,MULTIPOINT ((-79.389344643 43.6575806970001))
750210,May,Thursday,2025,7,0.0,NO,YES,NO,Yonge-Bay Corridor (170),-79.38881084295745,43.656356695460445,MULTIPOINT ((-79.388810843 43.656356695))
750283,May,Friday,2025,11,0.0,NO,NO,YES,Yonge-Eglinton (100),-79.40163954502805,43.700494315134556,MULTIPOINT ((-79.401639545 43.7004943150001))
750293,May,Friday,2025,11,0.0,YES,NO,NO,Roncesvalles (86),-79.43910642029661,43.64009838893646,MULTIPOINT ((-79.43910642 43.6400983890001))
750319,May,Friday,2025,21,0.0,YES,NO,NO,Trinity-Bellwoods (81),-79.41392622876711,43.65070699445293,MULTIPOINT ((-79.413926229 43.6507069940001))
750332,May,Friday,2025,23,0.0,YES,NO,NO,Regent Park (72),-79.36047146203454,43.66065979976355,MULTIPOINT ((-79.360471462 43.6606598000001))
750390,May,Friday,2025,19,0.0,NO,YES,NO,Kensington-Chinatown (78),-79.39626253563942,43.6487715878752,MULTIPOINT ((-79.3962625359999 43.648771588))
750400,May,Friday,2025,10,0.0,YES,NO,NO,Yonge-Bay Corridor (170),-79.38934464318754,43.65758069668446,MULTIPOINT ((-79.389344643 43.6575806970001))
750487,May,Saturday,2025,9,0.0,YES,NO,NO,Casa Loma (96),-79.41830923493404,43.68322342027825,MULTIPOINT ((-79.418309235 43.68322342))
750624,June,Sunday,2025,3,0.0,NO,YES,NO,Yonge-Bay Corridor (170),-79.38372844443951,43.6557204948242,MULTIPOINT ((-79.383728444 43.655720495))
750639,June,Sunday,2025,12,0.0,YES,NO,NO,Bayview Village (52),-79.38880811584033,43.76461948810598,MULTIPOINT ((-79.388808116 43.764619488))
750646,June,Sunday,2025,13,0.0,YES,NO,NO,Milliken (130),-79.2922053089271,43.814574394240644,MULTIPOINT ((-79.2922053089999 43.814574394))
750720,June,Sunday,2025,18,0.0,YES,NO,NO,Dovercourt Village (172),-79.4188333287648,43.66346740884906,MULTIPOINT ((-79.4188333289999 43.6634674090001))
750749,June,Sunday,2025,19,0.0,YES,NO,NO,Old East York (58),-79.34881651519353,43.68941219925192,MULTIPOINT ((-79.348816515 43.6894121990001))
750768,June,Monday,2025,13,0.0,NO,YES,NO,Stonegate-Queensway (16),-79.5054437969423,43.648687578892265,MULTIPOINT ((-79.5054437969999 43.6486875790001))
750812,June,Monday,2025,8,0.0,NO,YES,NO,University (79),-79.40367733792002,43.66444390722395,MULTIPOINT ((-79.403677338 43.6644439070001))
750816,June,Monday,2025,16,0.0,YES,NO,NO,The Beaches (63),-79.28413775547013,43.67336124494034,MULTIPOINT ((-79.284137755 43.6733612450001))
750870,June,Monday,2025,11,0.0,NO,NO,YES,Casa Loma (96),-79.41698423677552,43.67981472219455,MULTIPOINT ((-79.416984237 43.6798147220001))
750999,June,Tuesday,2025,16,0.0,YES,NO,NO,Taylor-Massey (61),-79.29731285770019,43.69650791301257,MULTIPOINT ((-79.2973128579999 43.6965079130001))
751007,June,Tuesday,2025,21,0.0,YES,NO,NO,Greenwood-Coxwell (65),-79.32662531093163,43.667598368948546,MULTIPOINT ((-79.326625311 43.6675983690001))
751030,June,Tuesday,2025,9,0.0,YES,NO,NO,Yonge-Bay Corridor (170),-79.37842774507129,43.65041008951369,MULTIPOINT ((-79.378427745 43.65041009))
751068,June,Tuesday,2025,9,0.0,YES,NO,NO,Steeles (116),-79.3263509995546,43.805120020004246,MULTIPOINT ((-79.326351 43.80512002))
751085,June,Tuesday,2025,13,0.0,NO,YES,NO,St Lawrence-East Bayfront-The Islands (166),-79.37091235094564,43.64820408730767,MULTIPOINT ((-79.370912351 43.6482040870001))
751119,June,Tuesday,2025,11,0.0,NO,NO,YES,St Lawrence-East Bayfront-The Islands (166),-79.36559285349198,43.64512518422879,MULTIPOINT ((-79.365592853 43.645125184))
751138,June,Wednesday,2025,15,0.0,NO,YES,NO,West Queen West (162),-79.40511503162696,43.64301848382727,MULTIPOINT ((-79.405115032 43.643018484))
751198,June,Wednesday,2025,17,0.0,YES,NO,NO,Elms-Old Rexdale (5),-79.55205807372276,43.726757632483256,MULTIPOINT ((-79.5520580739999 43.726757632))
751200,June,Wednesday,2025,15,0.0,YES,NO,NO,Annex (95),-79.40708384066487,43.6748576191005,MULTIPOINT ((-79.407083841 43.6748576190001))
751237,June,Wednesday,2025,6,0.0,YES,NO,NO,Moss Park (73),-79.36321805698537,43.652732991836636,MULTIPOINT ((-79.363218057 43.652732992))
751309,June,Wednesday,2025,8,0.0,YES,NO,NO,Westminster-Branson (35),-79.44712792876821,43.79018450319062,MULTIPOINT ((-79.447127929 43.790184503))
751311,June,Wednesday,2025,8,0.0,NO,NO,YES,Yonge-Bay Corridor (170),-79.38517944092271,43.64828098738461,MULTIPOINT ((-79.3851794409999 43.6482809870001))
751331,June,Wednesday,2025,12,0.0,NO,NO,YES,Etobicoke City Centre (159),-79.55639298617189,43.60894710388748,MULTIPOINT ((-79.5563929859999 43.608947104))
751338,June,Wednesday,2025,6,0.0,NO,NO,YES,Moss Park (73),-79.36321805698537,43.652732991836636,MULTIPOINT ((-79.363218057 43.652732992))
751341,June,Wednesday,2025,11,0.0,YES,NO,NO,Casa Loma (96),-79.41830923493404,43.68322342027825,MULTIPOINT ((-79.418309235 43.68322342))
751409,June,Thursday,2025,17,0.0,YES,NO,NO,Little Portugal (84),-79.42710522429698,43.64251678787799,MULTIPOINT ((-79.4271052239999 43.6425167880001))
751459,June,Thursday,2025,13,0.0,YES,NO,NO,Kensington-Chinatown (78),-79.4019833326708,43.647597787362685,MULTIPOINT ((-79.401983333 43.647597787))
751465,June,Thursday,2025,20,0.0,NO,YES,NO,Bathurst Manor (34),-79.46179674367717,43.757455850656605,MULTIPOINT ((-79.461796744 43.757455851))
751470,June,Thursday,2025,19,0.0,NO,YES,NO,Annex (95),-79.40474404267748,43.67534981925987,MULTIPOINT ((-79.4047440429999 43.6753498190001))
751486,June,Thursday,2025,18,0.0,YES,NO,NO,Fort York-Liberty Village (163),-79.42053242648788,43.63830588095596,MULTIPOINT ((-79.420532426 43.6383058810001))
751487,June,Thursday,2025,9,0.0,NO,YES,NO,West Rouge (143),-79.13939885784309,43.786127566113194,MULTIPOINT ((-79.139398858 43.7861275660001))
751504,June,Thursday,2025,23,0.0,YES,NO,NO,Woburn North (142),-79.23174477443533,43.77643120722791,MULTIPOINT ((-79.2317447739999 43.776431207))
751585,June,Friday,2025,7,0.0,NO,NO,YES,Regent Park (72),-79.36400185840796,43.65851199761573,MULTIPOINT ((-79.3640018579999 43.6585119980001))
751635,June,Friday,2025,12,0.0,NO,YES,NO,Moss Park (73),-79.37100285365003,43.65829659740034,MULTIPOINT ((-79.371002854 43.6582965970001))
751659,June,Friday,2025,9,0.0,YES,NO,NO,St Lawrence-East Bayfront-The Islands (166),-79.37302184853932,43.64252058162425,MULTIPOINT ((-79.3730218489999 43.642520582))
751671,June,Friday,2025,15,0.0,YES,NO,NO,Bendale-Glen Andrew (156),-79.26244774095571,43.75206077110156,MULTIPOINT ((-79.262447741 43.7520607710001))
751701,June,Friday,2025,17,0.0,YES,NO,NO,Agincourt South-Malvern West (128),-79.25980334085709,43.79205857251085,MULTIPOINT ((-79.259803341 43.7920585730001))
751706,June,Saturday,2025,22,0.0,YES,NO,NO,Kensington-Chinatown (78),-79.4019833326708,43.647597787362685,MULTIPOINT ((-79.401983333 43.647597787))
751732,June,Saturday,2025,18,0.0,NO,YES,NO,Palmerston-Little Italy (80),-79.42025792657941,43.654902900266215,MULTIPOINT ((-79.420257927 43.6549029))
751755,June,Saturday,2025,16,0.0,NO,YES,NO,Oakridge (121),-79.28834606133788,43.69122472524528,MULTIPOINT ((-79.288346061 43.691224725))
751823,June,Saturday,2025,9,0.0,YES,NO,NO,St.Andrew-Windfields (40),-79.35087174532893,43.754955608493525,MULTIPOINT ((-79.3508717449999 43.754955608))
751843,June,Saturday,2025,11,0.0,NO,YES,NO,Dufferin Grove (83),-79.43533392206238,43.65986071074255,MULTIPOINT ((-79.435333922 43.6598607110001))
751852,June,Saturday,2025,11,0.0,YES,NO,NO,South Parkdale (85),-79.46533051332354,43.63636439418401,MULTIPOINT ((-79.465330513 43.636364394))
751857,June,Saturday,2025,9,0.0,YES,NO,NO,St.Andrew-Windfields (40),-79.34696684990557,43.7557658109377,MULTIPOINT ((-79.3469668499999 43.755765811))
751971,June,Sunday,2025,8,0.0,YES,NO,NO,The Beaches (63),-79.2954679465344,43.671027528132655,MULTIPOINT ((-79.295467947 43.671027528))
752031,June,Sunday,2025,12,0.0,YES,NO,NO,Trinity-Bellwoods (81),-79.41827062724184,43.64982419443549,MULTIPOINT ((-79.418270627 43.6498241940001))
752035,June,Sunday,2025,9,0.0,YES,NO,NO,St.Andrew-Windfields (40),-79.40743930287155,43.747298187077085,MULTIPOINT ((-79.407439303 43.7472981870001))
752056,June,Monday,2025,10,0.0,NO,YES,NO,Yonge-Bay Corridor (170),-79.38814214166892,43.6548223939261,MULTIPOINT ((-79.3881421419999 43.6548223940001))
752068,June,Monday,2025,16,0.0,YES,NO,NO,Annex (95),-79.39378064769828,43.675139017248014,MULTIPOINT ((-79.393780648 43.675139017))
752095,June,Monday,2025,8,0.0,NO,NO,YES,St.Andrew-Windfields (40),-79.36547262426417,43.75251009807683,MULTIPOINT ((-79.3654726239999 43.7525100980001))
752182,June,Monday,2025,12,0.0,NO,YES,NO,Dufferin Grove (83),-79.43024212334483,43.658616307800884,MULTIPOINT ((-79.430242123 43.658616308))
752186,June,Monday,2025,18,0.0,NO,YES,NO,Dovercourt Village (172),-79.42088902793036,43.66301980908665,MULTIPOINT ((-79.420889028 43.663019809))
752213,June,Monday,2025,11,0.0,YES,NO,NO,Yonge-Bay Corridor (170),-79.38479944103877,43.647654386758035,MULTIPOINT ((-79.384799441 43.647654387))
752321,June,Tuesday,2025,17,0.0,YES,NO,NO,St.Andrew-Windfields (40),-79.35851583962675,43.76065280558991,MULTIPOINT ((-79.35851584 43.7606528060001))
752329,June,Tuesday,2025,21,0.0,YES,NO,NO,Birchcliffe-Cliffside (122),-79.28037136223114,43.68472373824256,MULTIPOINT ((-79.280371362 43.6847237380001))
752348,June,Tuesday,2025,20,0.0,YES,NO,NO,Annex (95),-79.39413274468478,43.668719909127,MULTIPOINT ((-79.394132745 43.6687199090001))
752362,June,Tuesday,2025,15,0.0,YES,NO,NO,Cabbagetown-South St.James Town (71),-79.37304255392313,43.66319520229896,MULTIPOINT ((-79.3730425539999 43.663195202))
752376,June,Tuesday,2025,17,0.0,YES,NO,NO,Leaside-Bennington (56),-79.36561630273418,43.69885058088246,MULTIPOINT ((-79.365616303 43.698850581))
752457,June,Wednesday,2025,19,0.0,YES,NO,NO,South Eglinton-Davisville (174),-79.39614105852245,43.696131834431135,MULTIPOINT ((-79.3961410589999 43.696131834))
752463,June,Wednesday,2025,20,0.0,NO,NO,YES,St Lawrence-East Bayfront-The Islands (166),-79.37546444691094,43.64330948241313,MULTIPOINT ((-79.375464447 43.6433094820001))
752469,June,Wednesday,2025,17,0.0,YES,NO,NO,North Riverdale (68),-79.35392097784423,43.67048882426532,MULTIPOINT ((-79.353920978 43.6704888240001))
752499,June,Wednesday,2025,0,0.0,YES,NO,NO,Lawrence Park North (105),-79.40875592778575,43.7237219727036,MULTIPOINT ((-79.4087559279999 43.7237219730001))
752507,June,Wednesday,2025,8,0.0,YES,NO,NO,Wellington Place (164),-79.3899764377768,43.643702682806364,MULTIPOINT ((-79.389976438 43.6437026830001))
752515,June,Wednesday,2025,9,0.0,NO,NO,YES,Clanton Park (33),-79.45664969801928,43.749418072005206,MULTIPOINT ((-79.456649698 43.749418072))
752520,June,Wednesday,2025,11,0.0,YES,NO,NO,Rosedale-Moore Park (98),-79.37738565697875,43.67385861296226,MULTIPOINT ((-79.3773856569999 43.673858613))
752535,June,Wednesday,2025,12,0.0,YES,NO,NO,Casa Loma (96),-79.4078846466935,43.685423831830164,MULTIPOINT ((-79.4078846469999 43.685423832))
752539,June,Wednesday,2025,6,0.0,YES,NO,NO,Kennedy Park (124),-79.25710721198787,43.72087759697472,MULTIPOINT ((-79.2571072119999 43.720877597))
752551,June,Wednesday,2025,13,0.0,YES,NO,NO,Bedford Park-Nortown (39),-79.42771079758722,43.7106363650764,MULTIPOINT ((-79.4277107979999 43.710636365))
752575,June,Wednesday,2025,17,0.0,NO,YES,NO,Yonge-Bay Corridor (170),-79.38554914057649,43.64605318515681,MULTIPOINT ((-79.385549141 43.646053185))
752695,June,Thursday,2025,13,0.0,YES,NO,NO,York University Heights (27),-79.48946562504972,43.75743826733577,MULTIPOINT ((-79.489465625 43.7574382670001))
752696,June,Thursday,2025,20,0.0,YES,NO,NO,Highland Creek (134),-79.16476441557734,43.79877038110739,MULTIPOINT ((-79.164764416 43.7987703810001))
752698,June,Thursday,2025,13,0.0,YES,NO,NO,Newtonbrook West (36),-79.44408759961335,43.790806075771634,MULTIPOINT ((-79.4440876 43.7908060760001))
752720,June,Thursday,2025,22,0.0,YES,NO,NO,Victoria Village (43),-79.30371426251409,43.7246200540609,MULTIPOINT ((-79.303714263 43.7246200540001))
752776,June,Thursday,2025,15,0.0,YES,NO,NO,South Parkdale (85),-79.43141582286012,43.6411995878411,MULTIPOINT ((-79.431415823 43.6411995880001))
752868,June,Friday,2025,15,0.0,YES,NO,NO,Wychwood (94),-79.42307273254664,43.67557282185469,MULTIPOINT ((-79.423072733 43.675572822))
752904,June,Friday,2025,16,0.0,YES,NO,NO,Lansing-Westgate (38),-79.42395686267042,43.7622613806518,MULTIPOINT ((-79.4239568629999 43.762261381))
752923,June,Friday,2025,21,0.0,NO,YES,NO,Wellington Place (164),-79.40371833209247,43.646464986808226,MULTIPOINT ((-79.403718332 43.6464649870001))
752998,June,Saturday,2025,13,0.0,YES,NO,NO,Oakridge (121),-79.28834606133788,43.69122472524528,MULTIPOINT ((-79.288346061 43.691224725))
753028,June,Saturday,2025,9,0.0,YES,NO,NO,High Park North (88),-79.45425941524566,43.65594411233722,MULTIPOINT ((-79.454259415 43.655944112))
753196,June,Sunday,2025,22,0.0,YES,NO,NO,Glenfield-Jane Heights (25),-79.52192760098652,43.74433997083128,MULTIPOINT ((-79.5219276009999 43.7443399710001))
753197,June,Sunday,2025,21,0.0,YES,NO,NO,Taylor-Massey (61),-79.29148095905886,43.69050632411323,MULTIPOINT ((-79.2914809589999 43.6905063240001))
753201,June,Sunday,2025,7,0.0,NO,YES,NO,Junction-Wallace Emerson (171),-79.44416362138868,43.66724462153788,MULTIPOINT ((-79.444163621 43.6672446220001))
753212,June,Sunday,2025,10,0.0,YES,NO,NO,South Riverdale (70),-79.34017128061458,43.65812240936561,MULTIPOINT ((-79.340171281 43.658122409))
753270,June,Sunday,2025,16,0.0,NO,YES,NO,Danforth (66),-79.34486880328082,43.67893386959899,MULTIPOINT ((-79.3448688029999 43.67893387))
753401,June,Monday,2025,16,0.0,YES,NO,NO,Don Valley Village (47),-79.35328364828301,43.773804609864776,MULTIPOINT ((-79.353283648 43.7738046100001))
753417,June,Monday,2025,16,0.0,NO,YES,NO,Dufferin Grove (83),-79.43756732080963,43.65156860093929,MULTIPOINT ((-79.437567321 43.6515686010001))
753433,June,Monday,2025,19,0.0,YES,NO,NO,Palmerston-Little Italy (80),-79.41718802943348,43.663828108661306,MULTIPOINT ((-79.417188029 43.6638281090001))
753486,June,Tuesday,2025,16,0.0,NO,YES,NO,Wexford/Maryvale (119),-79.3046332814543,43.74323813620406,MULTIPOINT ((-79.304633281 43.7432381360001))
753488,June,Tuesday,2025,16,0.0,NO,YES,NO,Little Portugal (84),-79.42676702440967,43.649501394749855,MULTIPOINT ((-79.426767024 43.6495013950001))
753512,June,Tuesday,2025,17,0.0,NO,NO,YES,Little Portugal (84),-79.43144402285068,43.64964559645311,MULTIPOINT ((-79.431444023 43.649645596))
753559,June,Tuesday,2025,10,0.0,YES,NO,NO,Milliken (130),-79.28720101617279,43.82826235989574,MULTIPOINT ((-79.287201016 43.8282623600001))
753591,June,Tuesday,2025,15,0.0,YES,NO,NO,Downtown Yonge East (168),-79.37895674614553,43.65169079079441,MULTIPOINT ((-79.378956746 43.6516907910001))
753626,June,Tuesday,2025,16,0.0,YES,NO,NO,Thistletown-Beaumond Heights (3),-79.5652952792044,43.73723237077289,MULTIPOINT ((-79.5652952789999 43.7372323710001))
753671,June,Wednesday,2025,10,0.0,NO,NO,YES,Dovercourt Village (172),-79.43110442378013,43.66078451025645,MULTIPOINT ((-79.4311044239999 43.66078451))
753750,June,Wednesday,2025,13,0.0,YES,NO,NO,North St.James Town (74),-79.37443165566856,43.66886450806791,MULTIPOINT ((-79.374431656 43.6688645080001))
753752,June,Wednesday,2025,19,0.0,YES,NO,NO,Humber Summit (21),-79.53629300361843,43.75335618746698,MULTIPOINT ((-79.536293004 43.7533561870001))
753756,June,Wednesday,2025,22,0.0,YES,NO,NO,Casa Loma (96),-79.40747634135255,43.67586662116376,MULTIPOINT ((-79.4074763409999 43.6758666210001))
753759,June,Wednesday,2025,17,0.0,NO,NO,YES,Palmerston-Little Italy (80),-79.42517102494165,43.653863199866564,MULTIPOINT ((-79.425171025 43.6538632))
